geoid,ntaname,area_km2,ped_pctile,crash_pctile,res_pctile,combined_ped_pctile,combined_crash_leg_pctile,combined_idx_base,combined_idx,study_intersects,study_floor_threshold,combined_scope_in,ped_metric,ped_density,crash_n,crash_density,ped_ksi,ksi_rate,res_unit_share_pct,acs_hu_per_km2,dist_nearest_subway_m,subway_access_pctile,nearest_stop_name,nearest_complex_id,nearest_subway_ridership_sum,subway_nearest_ridership_pctile,transit_access_ridership_pctile,nw_exp_HME_AMN,nw_exp_HME_JOB,nw_exp_HME_MTA,nw_exp_HME_PRK,nw_exp_HME_SCH,nw_exp_predwkdyAM,nw_exp_predwkdyMD,nw_exp_predwkdyPM,nw_exp_predwkndAM,nw_exp_predwkndMD,nw_exp_predwkndPM,gi_z,gi_p_sim,gi_class
36061015501,Upper West Side-Lincoln Square,0.08623869043322147,32.25806451612903,13.225806451612904,92.18241042345277,32.25806451612903,23.548387096774192,32.962720755075104,32.962720755075104,False,86.5571528751753,True,1821587.4528847535,21122624.239004318,1,11.595723392557142,0.0,0.0,98.60925381117946,38660.141790785514,136.9849779935021,34.83870967741935,72 St,313,21416942.0,80.3225806451613,35.16129032258065,6720762.264092782,6913770.80733808,3843635.459108958,2701997.5942581925,9884661.051746907,1902505.7049013146,1797419.1657214891,2122712.113846493,1220902.297225628,1720260.478796496,2165724.9568171017,0.13961484762786947,0.217,not_significant
36061015700,Upper West Side-Lincoln Square,0.1819586622724957,68.70967741935485,19.35483870967742,59.934853420195445,68.70967741935485,23.548387096774192,56.4855700692902,56.4855700692902,False,86.5571528751753,True,7874291.484974556,43275166.93424717,4,21.983014988369845,0.0,0.0,95.19527235354573,45493.849518431394,0.20834198951105992,60.64516129032258,72 St,160,5652399.0,25.645161290322584,70.3225806451613,27744923.299613144,20462116.754459668,18909237.282073524,10777747.733565599,7200984.834146573,6418588.4923344,8204413.534774687,9422513.833917083,3151115.553832952,9413363.780271541,10635753.714716675,0.04466996716018585,0.498,not_significant
36061015801,Upper East Side-Carnegie Hill,0.12570485554201394,70.0,68.38709677419355,71.66123778501628,70.0,65.48387096774194,69.95774070582448,69.95774070582448,False,86.5571528751753,True,5772704.555770823,45922685.570737004,9,71.59627972359395,1.0,1.7322899814287706e-07,96.25158831003812,23658.592877552048,0.0,83.38709677419355,96 St,396,8550258.0,42.096774193548384,78.38709677419354,18260186.53114288,18514862.73057963,16419933.035086187,8799929.432274595,12469567.574328132,5120556.77547282,5818786.05170645,7306049.186694432,2566694.270585813,6314221.558284524,7509919.4918808965,0.12774630533838152,0.457,not_significant
36061015802,East Harlem (South),0.05124416896818454,71.61290322580646,57.096774193548384,82.73615635179154,71.61290322580646,23.548387096774192,58.48728746225966,58.48728746225966,False,86.5571528751753,True,2497145.5970983333,48730336.4925034,3,58.54324619572971,0.0,0.0,97.48768472906404,45858.87618665494,24.587655428010176,50.32258064516129,96 St,396,8550258.0,42.096774193548384,50.0,7230348.12391805,5214811.593894139,11146486.072687078,4232097.93148708,3098953.570735537,2550999.990299725,2675286.1966810017,3234435.750642333,1068461.8390833773,2309716.497247658,3143973.308635906,0.40671953656918275,0.193,not_significant
36061016001,Upper East Side-Carnegie Hill,0.12566365246625902,48.064516129032256,77.41935483870968,52.44299674267101,48.064516129032256,23.548387096774192,43.031576556110856,43.031576556110856,False,86.5571528751753,True,3446791.828437824,27428709.58142248,11,87.53525609128324,0.0,0.0,94.50249886415266,15613.10658646343,156.58490915042572,28.387096774193548,96 St,396,8550258.0,42.096774193548384,30.64516129032258,7789559.539572388,7212097.613346833,1969120.9629720503,6934052.131116562,1691419.5795681544,2887964.760755725,4349228.472656835,3934541.136339563,2068635.23399388,3889127.398199748,3551253.9686811906,0.2305644208478842,0.217,not_significant
36061016100,Upper West Side (Central),0.15583181208033714,53.5483870967742,18.064516129032256,83.06188925081433,53.5483870967742,23.548387096774192,46.745680385613646,46.745680385613646,False,86.5571528751753,True,4702368.081775982,30175918.63304352,3,19.251524832768983,0.0,0.0,97.49425287356321,29557.507793244644,187.4667728153429,23.225806451612904,79 St,312,7688920.0,38.70967741935484,23.548387096774192,13542967.656865453,13949606.776847487,6631595.931793448,10917427.456985349,25870453.355881885,4145595.6678642957,4713727.691484629,5746032.340168324,2304395.43137934,5946861.563930101,5357595.795829199,0.0186658413749957,0.444,not_significant
36061016400,East Harlem (South),0.17756562715705307,35.80645161290323,59.354838709677416,84.69055374592834,35.80645161290323,97.41935483870968,57.388429752066116,57.388429752066116,False,86.5571528751753,True,3876187.751818845,21829606.404568594,11,61.94892658065365,4.0,1.0319414910130624e-06,97.76859504132231,20679.678036741836,154.69629374797606,32.25806451612903,103 St,395,5866307.0,28.225806451612907,29.03225806451613,13640795.88955477,15848972.22660799,7148803.15757775,13048244.173345052,11234831.753392294,3670098.911921158,4814782.060834764,4645953.299853421,3074529.638096049,3121061.4642918417,3930701.135915839,-0.37972892293498967,0.161,not_significant
36061016500,Upper West Side (Central),0.2043044316145418,50.0,11.935483870967742,72.31270358306189,50.0,23.548387096774192,44.3800993471051,44.3800993471051,False,86.5571528751753,True,5788611.2708566785,28333263.38108009,2,9.789312861178514,0.0,0.0,96.31166436145689,19343.682213688742,0.5646109836734499,58.06451612903226,81 St-Museum of Natural History,159,7523146.0,37.74193548387097,72.90322580645162,13504178.80890498,14589090.554625029,12172154.968602207,15210205.440011296,8461794.201396473,4865710.612111722,6294005.87869493,7116538.58463084,2407136.6650240803,7068394.034013389,6979881.8506651055,0.14733018822691463,0.298,not_significant
36061016600,East Harlem (South),0.17390649960374374,62.25806451612903,79.35483870967742,50.1628664495114,62.25806451612903,23.548387096774192,52.23907684933969,52.23907684933969,False,86.5571528751753,True,6363009.196729075,36588679.61362898,16,92.00346183987918,0.0,0.0,94.13637569647122,19136.72006269487,0.0,83.38709677419355,103 St,395,5866307.0,28.225806451612907,71.93548387096774,18041134.53923299,11374779.330009727,24898258.77750624,8089251.118971752,12157813.690514663,6047042.808480996,6228057.798531399,7894133.074921143,3132399.160872057,6487372.361883713,8389049.975685144,0.31889144731718233,0.22,not_significant
36061016900,Upper West Side (Central),0.17996135276950265,58.06451612903226,52.58064516129032,64.49511400651465,58.06451612903226,93.87096774193549,70.68810071168285,70.68810071168285,False,86.5571528751753,True,6082456.012060866,33798679.09668012,10,55.56748627472343,4.0,6.576289798790892e-07,95.69749810462471,28522.79070481554,72.99606006384263,42.90322580645161,86 St,158,5805021.0,26.29032258064516,42.58064516129032,20365890.659916032,20189365.695232995,11125060.853168895,9587309.353396645,32335195.607711833,5198909.610486089,6355523.574541245,7165718.020424538,2693102.3208357147,7813382.479487758,7268100.066589855,0.16581850063355683,0.488,not_significant
36061017100,Upper West Side (Central),0.21018225969067436,54.516129032258064,49.354838709677416,70.68403908794788,54.516129032258064,81.61290322580645,64.73087217153787,64.73087217153787,False,86.5571528751753,True,6373754.883749804,30324894.656333376,11,52.33553020216226,2.0,3.1378672739869056e-07,96.23034665656374,23641.38632495857,43.38535862510642,46.45161290322581,86 St,311,8823343.0,44.03225806451613,46.45161290322581,20114827.029131465,19453960.01752138,12346485.180467388,20777250.419093158,15361618.307579724,5900705.003801239,7131309.839985247,7731656.4409937225,3462066.1983965454,6875692.413846551,7141099.405475521,0.2327835143737362,0.397,not_significant
36061017200,East Harlem (South),0.1777007315745453,56.12903225806451,78.06451612903226,34.85342019543974,56.12903225806451,94.51612903225806,69.39853608783473,69.39853608783473,False,86.5571528751753,True,5606119.328694355,31548093.69112019,16,90.03902155173748,4.0,7.135059123733767e-07,91.1965282083075,15109.673304150945,0.0,83.38709677419355,110 St,394,4841065.0,19.838709677419356,67.41935483870968,17866020.03611439,14905933.575212738,20883420.044292644,8288372.457055877,15190186.528595645,5170755.122414809,5155468.439557463,6833528.985504445,3133244.764005879,5419188.496368459,7924530.164315075,-0.4519807064481128,0.081,not_significant
36061017300,Upper West Side (Central),0.17854860531922007,49.03225806451613,12.903225806451612,81.75895765472313,49.03225806451613,23.548387096774192,43.80760898596314,43.80760898596314,False,86.5571528751753,True,5032151.063038582,28183648.11106643,2,11.201431657358949,0.0,0.0,97.442502299908,29672.592460343854,0.6796582747004365,57.41935483870968,86 St,158,5805021.0,26.29032258064516,67.0967741935484,19080446.272029944,18775574.480811108,14287688.569444513,10247326.145302365,16775441.276327254,4456340.279178079,4692649.589498811,5917999.12464213,2584155.6402406557,5977674.725864447,6564087.01880737,0.1327527292851176,0.304,not_significant
36061017401,East Harlem (South),0.10091162665592734,28.064516129032256,89.03225806451613,36.48208469055375,28.064516129032256,90.0,49.8296318189495,49.8296318189495,False,86.5571528751753,True,2064673.9115034493,20460218.311050035,12,118.91593067779712,1.0,4.843377494580117e-07,91.75392670157068,22653.48479412035,157.95059864774515,27.741935483870968,110 St,394,4841065.0,19.838709677419356,25.806451612903224,6655539.514382301,7150974.181318199,3565344.959742816,10397197.880859962,11664101.029466042,2087530.716192065,2678700.007840358,2511846.7038246347,1595034.8406140828,1757051.532175629,1757879.6683739277,-0.36672753309465217,0.211,not_significant
36061017402,East Harlem (South),0.05087176551364901,20.967741935483872,94.51612903225806,84.03908794788273,20.967741935483872,23.548387096774192,25.575649137364728,25.575649137364728,False,86.5571528751753,True,946149.423785485,18598714.124274515,7,137.6008858611735,0.0,0.0,97.64201500535906,23529.751482260668,155.20280396302664,31.290322580645164,110 St,394,4841065.0,19.838709677419356,26.451612903225808,3553835.289249096,4174999.473281142,2159632.111033425,4203350.520950302,3275353.4419934293,919181.4864884183,1222222.8517904824,1098629.3881804314,797506.4599032874,746400.8299386185,892955.5264116724,-0.3956269688356658,0.355,not_significant
36061017500,Upper West Side (Central),0.2153579817579915,50.32258064516129,8.38709677419355,49.185667752442995,50.32258064516129,23.548387096774192,44.46916541899188,44.46916541899188,False,86.5571528751753,True,6220288.271236804,28883481.45009481,1,4.643431331575859,0.0,0.0,93.89943741209564,26216.813298077297,0.0,83.38709677419355,86 St,311,8823343.0,44.03225806451613,79.03225806451613,20741041.361992292,22505945.269655325,16432088.841330921,18726961.35303043,9640221.2986157,5741490.806424106,6923853.204231614,7619264.507915133,3467835.7264956017,6306799.36708584,7262486.015268538,-0.019894041785731426,0.464,not_significant
36061017700,Upper West Side (Central),0.17455828545016963,37.096774193548384,30.64516129032258,38.762214983713356,37.096774193548384,96.7741935483871,57.745032734963424,57.745032734963424,False,86.5571528751753,True,3928720.6248652567,22506640.774646994,6,34.37247326603006,4.0,1.0181428927627796e-06,91.99742889281697,31330.5093819864,154.92831800106381,31.61290322580645,96 St,310,18441946.0,79.03225806451613,33.5483870967742,17433496.152570426,18509418.760570794,8013580.574599668,13436568.401207486,26412743.71120339,3969307.625241904,4186719.6901588,4946443.744362372,2522199.986062313,3983754.7145791147,3963897.988787038,-0.07307614108470326,0.379,not_significant
36061018000,East Harlem (North),0.21251953690181055,32.58064516129032,80.0,62.866449511400646,32.58064516129032,72.25806451612902,47.62898643695014,47.62898643695014,False,86.5571528751753,True,4497044.671843321,21160617.68909778,20,94.1089948320399,1.0,2.2236821081474674e-07,95.48295454545455,16544.361291472615,154.25305714181152,32.903225806451616,110 St,394,4841065.0,19.838709677419356,26.7741935483871,15753755.830807682,15826744.35255131,7260095.020138788,14830152.32869885,12747207.015926352,4251158.533356685,4654531.510344561,5403687.6613889495,3359726.914740042,4119069.06342811,5194094.347801579,0.0219700581166907,0.448,not_significant
36061018100,Upper West Side (Central),0.1384165080883696,52.25806451612903,26.129032258064516,68.40390879478826,52.25806451612903,74.51612903225806,61.124183851574124,61.124183851574124,False,86.5571528751753,True,4118109.407184683,29751577.063015833,4,28.89828717139916,1.0,2.4282981783473915e-07,96.03206412825651,35075.29605428573,0.40464141392513026,58.387096774193544,96 St,157,4885672.0,20.806451612903228,65.16129032258064,19043034.892825976,28895359.16946086,16025624.016434839,13220695.945846306,9703408.091800258,4173190.0732982433,4767775.181133394,5228380.317626074,1896171.336017316,4121710.073277719,4521429.46175535,-0.07413105031459859,0.348,not_significant
36061018400,East Harlem (North),0.17684729301147012,30.32258064516129,88.70967741935483,64.16938110749186,30.32258064516129,91.93548387096774,52.07312399908488,52.07312399908488,False,86.5571528751753,True,3705021.2409572788,20950398.379674237,21,118.74651651375837,2.0,5.398078256834576e-07,95.65602836879432,21125.57074740006,155.84210695939456,30.0,116 St,393,6370734.0,30.161290322580648,28.70967741935484,12145108.738667006,11834121.761073392,5444615.008864365,8137182.826347258,6311931.298790447,3195060.7513842434,3899159.579020713,4195223.232324292,3132428.009719627,3282845.1834749468,4525410.689819852,-0.3434772793831887,0.213,not_significant
36061018600,Harlem (South),0.12186299325181019,19.67741935483871,28.064516129032256,85.99348534201955,19.67741935483871,23.548387096774192,24.74675224050208,24.74675224050208,False,86.5571528751753,True,2245076.4563744883,18422955.127447102,4,32.82374651453576,0.0,0.0,97.83827061649319,17043.730377672695,0.0,83.38709677419355,110 St-Malcolm X Plaza,441,3612629.0,11.29032258064516,61.61290322580645,6608326.349754476,7872574.397106038,8299930.768493362,11687750.813212397,10312968.94995049,2091415.8742870016,2299737.340500118,2451413.60781924,1731743.681503699,2197884.286491676,2698263.947645195,-0.5710205667027961,0.226,not_significant
36061018700,Upper West Side-Manhattan Valley,0.2158966550498879,40.64516129032258,8.064516129032258,77.85016286644951,40.64516129032258,23.548387096774192,38.333036564661064,38.333036564661064,False,86.5571528751753,True,5271860.455015884,24418444.342260417,1,4.6318457308610315,0.0,0.0,96.98331193838254,19143.418405648645,119.50045931677239,36.45161290322581,103 St,309,6263051.0,29.193548387096772,35.80645161290323,19262825.280071475,17076784.032458037,8792659.894872235,22681818.36425056,8954977.904864911,4591980.005902492,5864953.285089304,6260329.526267493,3153303.963639527,5891527.003168965,5869068.946027525,-0.4581354183152569,0.218,not_significant
36061019300,Upper West Side-Manhattan Valley,0.17585422254622646,36.45161290322581,15.483870967741936,70.03257328990227,36.45161290322581,23.548387096774192,35.56594726518825,35.56594726518825,False,86.5571528751753,True,3886475.903095407,22100554.918854885,3,17.059584675093006,0.0,0.0,96.1576549811844,25521.13867393914,2.486379241261811,55.483870967741936,Cathedral Pkwy (110 St),155,3928622.0,14.032258064516128,55.80645161290323,17392159.26091044,15910380.94238303,11303997.454154423,14795146.029953372,20080027.15684776,3765632.343765793,4301756.0433710525,4641320.935115735,2544536.062541382,4034738.348778945,4030871.684999532,-0.6562441375115065,0.127,not_significant
36061019600,East Harlem (North),0.17674369201672147,61.61290322580645,94.19354838709677,38.43648208469055,61.61290322580645,80.64516129032258,68.8405460589385,68.8405460589385,False,86.5571528751753,True,6427507.070439826,36366260.07468334,24,135.78985323973765,2.0,3.111625809072135e-07,91.97221150135083,11106.47841290021,0.0,83.38709677419355,125 St,392,12270216.0,57.25806451612904,82.9032258064516,11015232.056204952,13719345.809605734,17459992.22265326,7005905.700320229,8940790.72014451,6647599.073044014,6826648.119578286,8708883.955057787,3106065.409223219,5878849.374128454,7396996.491607194,0.06418960699711597,0.42,not_significant
36061019702,Harlem (South),0.047339888455154314,38.387096774193544,59.67741935483871,88.92508143322475,38.387096774193544,23.548387096774192,36.925351980696696,36.925351980696696,False,86.5571528751753,True,1111175.647159897,23472291.1992606,3,63.37150546609206,0.0,0.0,98.18445896877269,26552.66079029257,0.0,83.38709677419355,Cathedral Pkwy (110 St),155,3928622.0,14.032258064516128,63.54838709677419,3928217.689301768,3679498.5983083313,4281333.566625104,4582209.861495796,2521266.3086185018,1095226.178230362,1300588.764259288,1313953.5775897615,688304.5981993447,1006695.8180379816,1262284.9466426442,-0.6947770869286629,0.103,not_significant
36061019900,Morningside Heights,0.2235783412442981,52.903225806451616,22.258064516129032,24.104234527687296,52.903225806451616,62.58064516129033,57.4400794005387,57.4400794005387,False,86.5571528751753,True,6680739.626459035,29880978.58351659,6,26.836230945304134,1.0,1.4968400300402408e-07,85.57578155916106,17474.85905055054,25.521403989524174,50.0,Cathedral Pkwy (110 St),308,6452164.0,31.129032258064516,49.67741935483871,16099666.911007844,18807273.680020366,12283370.91954548,16557783.117302192,7246576.9822171135,6921645.775723884,7247814.744124091,8692889.020624045,3609372.467909307,6154509.784574901,7458205.96579798,-0.6522964473768499,0.053,not_significant
36061020600,East Harlem (North),0.14889512013704403,26.129032258064516,83.87096774193549,41.36807817589577,26.129032258064516,23.548387096774192,28.683025772591712,28.683025772591712,False,86.5571528751753,True,2962215.207375581,19894642.64946453,16,107.4581892628415,0.0,0.0,92.69277351635043,12847.969753738487,194.08371102956883,22.58064516129032,125 St,392,12270216.0,57.25806451612904,23.870967741935484,7995486.966679547,7061575.176208884,1950600.8312485707,5762114.0861188155,9416990.421276655,2604711.7239289167,3463491.0745167825,3372862.6542414953,2447054.3699786426,2492285.1665089317,3392886.2550787176,-0.9997861956637598,0.032,cold_spot
36061020701,Morningside Heights,0.047205551662687244,16.451612903225808,3.387096774193549,89.57654723127035,16.451612903225808,23.548387096774192,22.67113406049354,22.67113406049354,False,86.5571528751753,True,847689.5632421355,17957412.494602326,0,0.0,0.0,0.0,98.26139088729016,30271.86315311143,340.7570261217334,11.612903225806452,116 St-Columbia University,307,7309701.0,36.612903225806456,10.967741935483872,2778623.0853157477,3271297.869943588,908893.7121555245,3308323.5835994785,2021596.2844030075,820756.9234803487,1190839.3216002681,1058538.8657838525,608648.9717493433,702738.5129576988,704614.7838813007,-0.7217103549013694,0.151,not_significant
36061021303,Manhattanville-West Harlem,0.15264929808602273,27.741935483870968,49.67741935483871,55.700325732899024,27.741935483870968,23.548387096774192,29.832272186981438,29.832272186981438,False,86.5571528751753,True,3108025.5901497137,20360562.60408248,8,52.40770904489679,0.0,0.0,94.70995986866107,17032.505439591456,42.3148843540297,46.774193548387096,125 St,153,13203071.0,64.6774193548387,48.38709677419355,9317143.050370941,10076328.6398895,7737770.7134628305,8727164.94828317,11651541.989949552,3174713.207603585,3573618.9669786287,3695676.68595203,2283648.6497366345,2578321.157041782,3342174.873585621,-0.5436549826622423,0.216,not_significant
36061021500,Harlem (North),0.06973628459561114,39.67741935483871,86.12903225806451,77.52442996742671,39.67741935483871,100.0,60.63616019626696,60.63616019626696,False,86.5571528751753,True,1683087.4384718363,24135031.687331412,8,114.7178982417925,4.0,2.3765833740928127e-06,96.91675231243576,27044.74451050258,42.31454260682156,47.096774193548384,125 St,153,13203071.0,64.6774193548387,48.70967741935484,5159290.394550914,4512712.864025546,6325751.336081901,5520990.363403933,2673961.147220205,1757546.4562963843,1822308.968582105,2172581.2604506155,1034464.0408440612,1554648.0663901502,1756975.838267701,-0.5950364324033367,0.057,not_significant
36061021703,Manhattanville-West Harlem,0.3144487864771356,14.193548387096774,21.612903225806452,1.3029315960912053,14.193548387096774,66.77419354838709,29.25806451612903,29.25806451612903,False,86.5571528751753,True,5434730.776452891,17283357.45015847,8,25.441344804113918,1.0,1.840017209925076e-07,0.0,0.0,0.0,83.38709677419355,135 St,152,2590713.0,6.774193548387098,59.03225806451613,3347257.919998354,12808827.77227104,3738999.8295902996,21710653.610425603,12063329.00181,4907837.755463639,5305013.930774368,5931623.8391605895,4438064.233028488,5442801.461116975,6583043.439173284,-0.858439245908746,0.064,not_significant
36061021800,Harlem (South),0.181967777638007,50.967741935483865,62.25806451612903,45.60260586319218,50.967741935483865,67.41935483870968,58.019207903564144,58.019207903564144,False,86.5571528751753,True,5336693.268680227,29327682.834576584,12,65.94574136016486,1.0,1.8738191653000605e-07,93.2873838777345,18706.608632500098,0.0,83.38709677419355,116 St,154,3241194.0,9.67741935483871,60.64516129032258,22412963.605344072,19402282.18792696,18850615.951128945,7023255.949473428,17711498.98045128,4815641.43625978,5412754.249967622,6555560.29188248,2979366.2888637003,5367911.011450926,6888926.333656855,-0.18717161432476587,0.287,not_significant
36061022000,Harlem (South),0.17490368107740475,29.354838709677416,76.45161290322581,60.586319218241044,29.354838709677416,77.74193548387098,47.16781787352675,47.16781787352675,False,86.5571528751753,True,3620131.006901081,20697854.86846883,15,85.76148830945218,1.0,2.762330208107587e-07,95.29184134150275,18736.026479338318,81.23999006456698,40.96774193548387,116 St,154,3241194.0,9.67741935483871,39.67741935483871,10823939.009269034,11488482.70545699,4931671.499979654,6309720.437267247,14343618.24745233,3392594.954052116,3593949.412918124,4503994.069596499,2679401.2101841243,3091401.466744644,4459444.927910981,0.2552368574011189,0.24,not_significant
36061022102,Harlem (North),0.09899132163668181,29.03225806451613,92.90322580645162,26.710097719869708,29.03225806451613,23.548387096774192,30.323852854924965,30.323852854924965,False,86.5571528751753,True,2045865.3755830266,20667118.50854731,13,131.32464326229154,0.0,0.0,87.76737967914438,14031.533037794072,0.04263257943858955,64.51612903225806,135 St,152,2590713.0,6.774193548387098,58.387096774193544,4262381.017676752,4780239.009513783,7500528.74735957,7926078.309162011,10587177.967880134,2050409.389500853,1946087.8838254274,2366932.0408284767,1581050.3336328578,1929779.0064426714,2400933.5992678734,-0.5720843192526601,0.183,not_significant
36061022200,Harlem (South),0.18145076128473006,65.16129032258064,77.74193548387098,17.58957654723127,65.16129032258064,92.25806451612904,73.92435478050314,73.92435478050314,False,86.5571528751753,True,7011231.883023088,38639859.28403551,16,88.17819163014157,4.0,5.705130704880093e-07,77.84193431974016,9242.176710234213,0.04731233546289563,64.19354838709678,125 St,439,6910292.0,33.064516129032256,74.51612903225806,15117443.119537845,20989594.571759496,6719885.185398034,5435953.578289254,4740341.346528715,6521404.36011476,7495178.8043453,8879314.372898748,3141352.5996994562,7208897.759546849,8821243.401533421,0.004171297655956578,0.319,not_significant
36061022301,Manhattanville-West Harlem,0.1912318291707264,16.129032258064516,3.387096774193549,65.79804560260585,16.129032258064516,23.548387096774192,22.338176886563982,22.338176886563982,False,86.5571528751753,True,3392686.6800692803,17741223.80558513,0,0.0,0.0,0.0,95.7957957957958,14573.933701757593,0.0,83.38709677419355,137 St-City College,305,5816786.0,27.09677419354839,71.61290322580646,13060761.387374125,12373475.590045951,10471728.625762263,14862943.74909796,12382089.875378838,3420997.953704718,3740516.3101410395,4062384.5857693683,2296977.73866226,2973226.311272706,3862017.180865591,-1.1139476463745472,0.019,cold_spot
36061022600,Harlem (North),0.15261001320528633,23.870967741935484,72.58064516129032,53.09446254071661,23.870967741935484,97.09677419354838,49.37329754973955,49.37329754973955,False,86.5571528751753,True,2919275.613591446,19128991.291446425,12,78.63179976177557,3.0,1.027651845677359e-06,94.56272518833934,15588.754302772006,100.52807997214637,38.70967741935484,135 St,438,5383650.0,24.838709677419356,37.74193548387097,11257700.080615666,9324765.432220038,5303695.174990718,8151254.89397426,10052349.301128644,2640958.187188532,3179745.564738477,3465806.45145035,2148492.987645167,2813060.1723699956,3267590.318156156,-0.49663872314703483,0.132,not_significant
36061022800,Harlem (North),0.1806112657865551,42.25806451612903,71.29032258064515,48.85993485342019,42.25806451612903,23.548387096774192,39.22559139784946,39.22559139784946,False,86.5571528751753,True,4553413.206161234,25211125.04433926,14,77.51454450546338,0.0,0.0,93.86666666666666,17119.640829349482,0.0,83.38709677419355,135 St,438,5383650.0,24.838709677419356,70.64516129032258,19453526.49005397,21731888.32540509,15442418.647512527,9661219.82395375,21548092.388292734,4629103.891800905,4712507.864438995,5792347.770221604,2412730.139856467,4413414.810684335,5360374.759965097,-0.7092851563472169,0.081,not_significant
36061023100,Hamilton Heights-Sugar Hill,0.18234147202146853,43.225806451612904,68.06451612903226,76.54723127035831,43.225806451612904,70.96774193548387,54.22601639671226,54.22601639671226,False,86.5571528751753,True,4687686.257484866,25708283.505208004,13,71.29480669361607,1.0,2.1332481137757054e-07,96.77839245037423,16381.352891833167,0.0,83.38709677419355,145 St,151,11118337.0,54.516129032258064,81.93548387096774,16693098.772262946,15636116.009896612,22761608.60002122,18634915.834648155,6753972.722430693,4218288.39306049,4632164.675828825,5514433.1721937535,2898218.6539275297,4626651.853440536,6236360.796458062,-0.3883195986217773,0.163,not_significant
36061023400,Harlem (North),0.10841846317917737,14.838709677419354,61.29032258064516,83.38762214983714,14.838709677419354,23.548387096774192,21.59081238867999,21.59081238867999,False,86.5571528751753,True,1909537.527504374,17612659.979772855,7,64.56464881291922,0.0,0.0,97.62269938650307,24433.10781506043,71.9175859584899,43.54838709677419,Harlem-148 St,436,1491442.0,3.387096774193549,40.96774193548387,11934027.496142402,11506981.727742678,7764691.126199334,9039748.238303332,7018892.2528558625,1881773.4411238267,2259826.035985092,2286706.917910057,1503533.563593814,1620625.0168790235,1904760.18953443,-0.9451586756049742,0.051,not_significant
36061023502,Harlem (North),0.041602711072637646,15.483870967741936,21.29032258064516,69.05537459283387,15.483870967741936,23.548387096774192,21.931793599287396,21.931793599287396,False,86.5571528751753,True,736411.2303747175,17701039.460840803,1,24.036895053642453,0.0,0.0,96.05522682445759,23387.898887194107,56.09706879507914,45.16129032258064,155 St,220,1271386.0,1.7741935483870968,43.54838709677419,3101607.5583026516,3326827.7741918513,1765559.0941861754,3779781.0927838534,1342262.8982804131,686953.1243655597,914158.6938301093,803289.323100614,656600.9873130788,627045.2968589063,730419.9567800368,-1.3689563862177327,0.003,cold_spot
36061024301,Washington Heights (South),0.1049583033588392,25.806451612903224,76.12903225806451,71.00977198697068,25.806451612903224,23.548387096774192,28.6505376344086,28.6505376344086,False,86.5571528751753,True,2078901.101299515,19806923.65226231,9,85.74833731096182,0.0,0.0,96.23655913978494,16092.104635357167,0.0,83.38709677419355,163 St-Amsterdam Av,149,1989635.0,4.032258064516129,56.12903225806451,5745872.138390082,5044425.795154972,5144530.923960837,10410996.588164432,7700947.723189805,2240158.048320623,2327273.700858993,2596523.244310499,1267664.8795425156,2010194.4281875726,2031592.3065768846,-0.32338036235694656,0.405,not_significant
36061024900,Washington Heights (South),0.06065233490117585,29.677419354838708,86.45161290322581,44.951140065146575,29.677419354838708,23.548387096774192,31.018946195282023,31.018946195282023,False,86.5571528751753,True,1265791.8038960767,20869630.261695616,7,115.41188004395018,0.0,0.0,93.28214971209214,8985.639231993264,241.16057697813983,18.70967741935484,168 St,605,11642853.0,55.80645161290323,18.70967741935484,1368034.531793726,1586008.3242139965,505191.977355663,2951315.665561069,10739228.398531556,1240672.2411417514,1351379.4739409909,1412767.6570708442,872277.0471575032,1340041.6029006327,1377612.8011647374,-0.07243348762131138,0.372,not_significant
36061025500,Washington Heights (South),0.4383281426017462,4.838709677419355,29.677419354838708,85.34201954397395,4.838709677419355,23.548387096774192,15.10102900562168,15.10102900562168,False,86.5571528751753,True,4781968.482493264,10909562.991117453,15,34.22093756281722,0.0,0.0,97.82703172533681,5265.46159299881,0.09138542509511746,61.935483870967744,175 St,147,4984890.0,21.612903225806452,67.74193548387096,7218696.116916731,13628315.166822594,5706433.418112138,19894190.110166397,4770201.136332433,4690416.996493426,5718733.98191639,6008525.321647334,3214943.860381668,4067122.3085054206,4992068.426015346,-0.020679017601762974,0.215,not_significant
36061027100,Washington Heights (North),0.19279246143499382,59.03225806451613,54.83870967741935,40.390879478827365,59.03225806451613,80.0,67.00003891201993,67.00003891201993,False,86.5571528751753,True,6552039.997049007,33984938.769290194,11,57.05617283022762,2.0,3.0524839525588835e-07,92.58142340168878,17205.029570715,0.0,83.38709677419355,181 St,301,5129068.0,23.70967741935484,69.6774193548387,26663219.73915019,26689369.082822252,15364613.26649764,5572184.578975649,20136223.635702074,5422196.050136926,6709519.307666975,7759861.822318315,3410774.2957364963,7204157.790229401,8805730.716205925,-0.4637920812718095,0.078,not_significant
